"","ID","DD_Trial","DD_Today","DD_Later","DD_Time","DD_Choice","DD_rt","DD_TrialStart","DD_TrialEnd"
"424","107",64,21.07,22.12,1,"Now",0.106,312.937,314.807
"425","107",65,24.44,30.55,4,"Now",0.145,318.201,320.123
"426","107",66,25.99,38.99,1,"Now",0.342,323.149,325.253
"427","107",67,21.99,29.69,4,"Now",0.784,327.595,330.151
"428","107",68,23.74,27.3,4,"Now",0.036,333.495,335.299
"429","107",69,29.31,33.71,6,"Now",1.739,336.871,340.38
"430","107",70,20.48,27.65,1,"Now",0.193,341.785,343.74
"431","107",71,23.63,25.99,1,"Now",0.439,345.78,347.985
"432","107",72,13.35,20.03,5,"Now",0.164,349.958,351.896
"433","108",1,12.83,14.75,2,"Now",4.192,0.065,6.03
"434","108",2,12.65,13.28,5,"Now",1.078,8.138,10.995
"435","108",3,29.26,36.58,3,"Now",1.568,12.65,15.992
"436","108",4,23.24,24.4,4,"Now",1.145,18.049,20.956
"437","108",5,17.37,23.46,2,"Later",3.218,23.465,28.445
"438","108",6,20.98,23.08,6,"Now",0.375,30.652,32.79
"439","108",7,23.01,31.06,6,"Now",0.665,36.786,39.224
"440","108",8,20.23,30.34,2,"Now",1.748,40.814,44.323
"441","108",9,20.38,30.56,4,"Now",0.498,47.232,49.504
"442","108",10,21.35,32.03,1,"Later",0.356,53.183,55.303
"443","108",11,14.9,17.14,3,"Now",0.199,56.86,58.831
"444","108",12,26.45,33.06,2,"Later",0.646,60.069,62.475
"445","108",13,27.48,41.22,6,"Now",0.246,64.548,66.57
"446","108",14,29.05,30.51,2,"Now",0.896,67.691,70.364
"447","108",15,28.73,31.6,1,"Later",1.029,71.669,74.459
"448","108",16,15.54,19.42,4,"Now",0.59,75.597,77.952
"449","108",17,25.49,34.42,1,"Later",0.531,80.544,82.849
"450","108",18,25.15,33.95,5,"Now",0.047,84.372,86.209
"451","108",19,26.02,32.53,5,"Now",0.51,87.765,90.036
"452","108",20,15.01,15.76,3,"Now",0.267,91.96,93.997
"453","108",21,24.54,25.77,1,"Now",0.754,95.537,98.059
"454","108",22,22.47,28.09,1,"Later",0.503,100.3,102.573
"455","108",23,24.23,25.44,6,"Now",0.231,104.028,106.031
"456","108",24,17.86,26.8,3,"Now",0.19,109.293,111.247
"457","108",25,12.23,14.07,4,"Now",0.496,113.739,116.011
"458","108",26,22.69,24.96,5,"Now",0.11,119.789,121.66
"459","108",27,17.24,25.86,5,"Now",0.055,124.235,126.056
"460","108",28,19.73,21.71,4,"Now",0.069,129.333,131.171
"461","108",29,18.44,20.28,3,"Now",0.498,134.849,137.121
"462","108",30,16.56,20.7,6,"Now",0.289,140.281,142.336
"463","108",31,16.08,21.71,4,"Now",0.408,144.242,146.413
"464","108",32,18.7,25.25,3,"Now",0.393,147.602,149.757
"465","108",33,27.41,31.53,5,"Now",0.184,153.418,155.373
"466","108",34,19.13,21.04,2,"Now",0.061,156.862,158.682
"467","108",35,23.87,27.45,6,"Now",0.062,160.572,162.41
"468","108",36,20.95,24.1,1,"Later",0.07,164.701,166.538
"469","108",37,26.22,39.33,2,"Now",0.983,193.315,196.071
"470","108",38,25.91,32.39,2,"Now",0.4,200.018,202.189
"471","108",39,21.42,22.49,1,"Later",0.206,205.316,207.287
"472","108",40,20.15,27.2,5,"Now",0.102,209.445,211.316
"473","108",41,19.23,25.96,3,"Now",0.068,214.175,216.012
"474","108",42,6.89,8.61,4,"Later",0.044,218.872,220.676
"475","108",43,19.8,26.73,6,"Now",0.074,222.265,224.102
"476","108",44,28.8,36,3,"Now",0.4,226.627,228.798
"477","108",45,22.81,26.23,4,"Now",0.299,229.903,231.975
"478","108",46,25.6,28.16,6,"Now",0.019,234.767,236.554
"479","108",47,23.04,26.5,6,"Now",0.026,237.792,239.58
"480","108",48,16.77,25.16,3,"Now",0.108,241.135,243.006
"481","108",49,27.31,30.04,2,"Now",0.024,245.147,246.934
"482","108",50,17.34,18.21,3,"Now",0.486,247.988,250.243
"483","108",51,17.65,19.42,1,"Later",0.214,253.621,255.608
"484","108",52,25.17,26.42,5,"Now",0.103,257.148,259.018
"485","108",53,15.89,19.86,6,"Now",0.132,260.223,262.127
"486","108",54,22.43,28.04,5,"Now",0.011,265.104,266.873
"487","108",55,16.85,25.28,1,"Now",0.14,269.951,271.855
"488","108",56,19.3,21.23,5,"Now",0.132,275.55,277.454
"489","108",57,21.48,23.62,4,"Now",0.043,278.776,280.579
"490","108",58,17.99,26.98,5,"Now",0.09,283.473,285.327
"491","108",59,13.66,17.08,1,"Later",0.356,287.919,290.04
"492","108",60,21.84,25.12,5,"Now",0.085,293.15,295.004
"493","108",61,14.37,21.56,6,"Now",0.087,297.195,299.049
"494","108",62,26,35.11,4,"Now",0.027,300.488,302.275
"495","108",63,14.78,15.52,2,"Later",0.257,304.466,306.487
"496","108",64,16.56,18.22,3,"Now",0.058,309.48,311.301
"497","108",65,14.94,17.18,2,"Later",0.327,313.675,315.764
"498","108",66,18.74,19.68,4,"Now",0.108,317.871,319.742
"499","108",67,26.35,39.52,4,"Now",0.129,323.554,325.441
"500","108",68,18.06,20.77,1,"Later",0.132,327.415,329.319
"501","108",69,20.33,21.34,6,"Now",0.144,330.507,332.41
"502","108",70,18.05,24.37,1,"Later",0.07,334.468,336.305
"503","108",71,23.92,27.5,3,"Now",0.021,339.215,341.002
"504","108",72,13.9,18.77,2,"Later",0.179,344.647,346.601
"505","109",1,15.31,16.84,2,NA,NA,0.086,6.386
"506","109",2,12.4,15.5,6,"Now",3.345,7.791,12.903
"507","109",3,26.15,30.07,4,NA,NA,15.78,22.063
"508","109",4,20.74,23.85,2,"Now",0.905,25.24,27.913
"509","109",5,29,43.51,2,"Later",1.086,29.269,32.125
"510","109",6,24.34,36.51,6,"Later",0.413,33.23,35.418
"511","109",7,13.92,14.62,1,"Later",1.3,36.79,39.863
"512","109",8,24.87,28.6,1,"Later",0.565,41.821,44.159
"513","109",9,23.61,29.51,1,"Later",0.003,47.671,49.441
"514","109",10,24.1,30.13,2,"Later",0.417,52.033,54.222
"515","109",11,23.97,25.17,2,"Later",0.565,55.31,57.647
"516","109",12,22,23.1,6,"Now",0.733,59.07,61.576
"517","109",13,15.57,21.01,3,"Later",0.131,63.6,65.503
"518","109",14,18.54,23.17,5,"Later",0.104,68.363,70.234
"519","109",15,11.23,16.85,1,"Later",0.256,71.907,73.927
"520","109",16,18.77,23.46,3,"Later",0.363,77.64,79.778
"521","109",17,15.44,16.99,6,"Now",0.299,82.671,84.742
"522","109",18,17.63,26.44,5,"Later",1.154,86.849,89.773
"523","109",19,23.23,25.56,3,"Now",0.271,91.379,93.416
"524","109",20,21.76,29.38,1,"Later",0.045,96.109,97.93
"525","109",21,17.88,24.13,4,"Later",0.653,101.558,103.98
"526","109",22,15.13,20.42,6,"Later",0.979,107.592,110.332
"527","109",23,23.37,31.55,5,"Later",0.312,114.378,116.448
"528","109",24,21.95,24.15,4,"Later",0.83,118.172,120.778
"529","109",25,13.37,16.71,4,"Later",1.097,123.571,126.427
"530","109",26,24.51,25.74,3,"Now",0.333,129.07,131.175
"531","109",27,8.57,9.42,1,"Later",0.279,132.379,134.434
"532","109",28,16.25,18.68,3,"Later",0.952,135.922,138.645
"533","109",29,22.61,24.87,5,"Later",0.076,142.174,144.011
"534","109",30,13.42,15.43,5,"Now",0.396,146.118,148.29
"535","109",31,18.92,21.75,6,"Later",1.249,149.377,152.401
"536","109",32,15.49,16.26,4,"Now",0.195,154.759,156.73
"537","109",33,18,24.3,2,"Later",0.326,159.757,161.844
"538","109",34,18.67,28.01,4,"Later",0.19,163.668,165.623
"539","109",35,17.71,18.6,5,"Now",0.411,167.111,169.283
"540","109",36,20.75,31.13,3,"Later",0.066,171.457,173.294
"541","109",37,23.94,27.53,3,"Later",0.446,176.588,178.81
"542","109",38,29.34,32.27,3,"Later",1.301,181.302,184.376
"543","109",39,20.54,25.68,1,"Later",0.157,186.75,188.671
"544","109",40,22.01,29.71,4,"Later",0.507,190.511,192.783
"545","109",41,23.71,26.08,1,"Later",0.312,193.954,196.043
"546","109",42,26.31,32.89,6,"Later",0.01,197.464,199.235
"547","109",43,20.74,25.92,3,"Later",0.051,203.064,204.884
"548","109",44,16.78,25.16,3,"Later",0.071,208.212,210.048
"549","109",45,20.9,24.03,1,"Later",0.638,211.588,213.994
"550","109",46,18.23,27.35,6,"Later",0.345,216.218,218.323
"551","109",47,21.77,29.38,3,"Later",0.421,221.734,223.922
"552","109",48,21.83,25.11,2,"Later",0.881,226.313,228.97
"553","109",49,23.59,25.95,2,"Later",0.198,232.381,234.351
"554","109",50,12.87,16.08,4,"Later",0.3,237.294,239.383
"555","109",51,24.11,36.17,2,"Later",0.227,242.944,244.932
"556","109",52,8.77,9.21,4,"Now",0.083,246.12,247.973
"557","109",53,18.64,21.43,6,"Now",0.368,249.563,251.7
"558","109",54,14.85,16.34,6,"Later",0.442,252.872,255.077
"559","109",55,23.71,27.27,4,"Later",0.001,257.218,258.988
"560","109",56,16.91,22.83,2,"Later",0.402,262.984,265.155
"561","109",57,17.56,18.44,2,"Now",0.739,268.216,270.722
"562","109",58,19.58,20.56,3,"Later",0.243,274.183,276.187
"563","109",59,15.77,19.71,2,"Later",1.071,278.595,281.436
"564","109",60,20.23,21.24,1,"Later",0.631,283.092,285.497
"565","109",61,20.41,25.51,5,"Later",0.091,286.936,288.789
"566","109",62,14.91,20.13,5,"Later",0.763,290.479,293.018
"567","109",63,28.89,39,6,"Later",0.58,295.327,297.682
"568","109",64,21.29,31.93,5,"Later",1.295,299.004,302.06
"569","109",65,18.8,19.74,5,"Now",0.486,303.149,305.403
"570","109",66,16.3,17.93,5,"Now",0.386,307.728,309.883
"571","109",67,27.1,29.81,4,"Now",1.064,313.579,316.401
"572","109",68,18.93,28.39,4,"Later",0.149,318.342,320.262
"573","109",69,26.51,30.49,5,"Later",0.247,321.819,323.84
"574","109",70,17.71,23.91,1,"Later",0.273,326.081,328.118
"575","109",71,29.25,30.71,6,"Later",0.139,329.775,331.679
"576","109",72,26.16,39.24,1,"Later",0.385,332.833,334.988
"577","110",1,17.22,18.08,6,"Later",2.433,0.026,4.23
"578","110",2,23.92,32.3,3,"Later",1.337,5.832,8.934
"579","110",3,27.73,29.12,1,NA,NA,12.155,18.446
"580","110",4,23.61,31.87,6,"Later",0.273,19.747,21.783
"581","110",5,25.46,29.28,1,"Later",1.047,23.835,26.656
"582","110",6,18.5,24.97,5,"Later",1.518,27.789,31.077
"583","110",7,20.97,24.12,5,"Later",1.202,32.561,35.532
"584","110",8,22.91,24.06,4,"Now",0.829,36.983,39.586
"585","110",9,17.8,19.58,5,"Now",1.454,40.837,44.057
"586","110",10,12.23,12.84,3,"Now",1.698,47.178,50.647
"587","110",11,19.66,24.58,3,"Later",0.382,53.518,55.671
"588","110",12,13.32,16.65,4,"Later",0.812,57.639,60.225
"589","110",13,18.34,21.09,3,"Later",0.402,63.329,65.497
"590","110",14,32.24,48.36,3,"Later",0.208,68.267,70.236
"591","110",15,17.18,18.04,2,"Later",0.702,71.637,74.107
"592","110",16,16.11,17.73,3,"Later",0.693,76.343,78.794
"593","110",17,19.55,24.44,6,"Later",0.072,81.131,82.967
"594","110",18,22.13,24.35,1,"Later",1.061,85.87,88.707
"595","110",19,20.1,30.15,2,"Later",0.24,92.26,94.264
"596","110",20,22.8,26.22,2,"Later",0.236,97.383,99.385
"597","110",21,18.84,28.27,5,"Later",0.29,100.971,103.023
"598","110",22,18.85,21.68,6,"Now",1.788,104.223,107.778
"599","110",23,24.41,36.61,4,"Later",0.038,110.03,111.832
"600","110",24,22.18,33.28,1,"Later",0.686,114.301,116.754
"601","110",25,17.57,21.96,5,"Later",0.945,119.091,121.81
"602","110",26,19.14,21.06,4,"Now",0.96,124.379,127.117
"603","110",27,20.48,22.52,6,"Later",0.315,128.8,130.886
"604","110",28,14.8,17.02,4,"Later",0.714,132.154,134.641
"605","110",29,14.74,19.9,2,"Later",0.158,136.126,138.044
"606","110",30,20.7,25.88,1,"Later",0.087,141.965,143.818
"607","110",31,17.12,23.11,1,"Later",0.017,145.403,147.188
"608","110",32,23.14,28.93,2,"Later",0.31,150.725,152.811
"609","110",33,22.01,23.12,5,"Now",0.773,154.463,156.999
"610","110",34,7.37,8.11,2,"Later",0.824,160.62,163.205
"611","110",35,28.01,37.82,4,"Later",0.088,166.092,167.944
"612","110",36,22.95,34.43,6,"Later",0.746,169.146,171.665
"613","110",37,24.92,37.37,3,"Later",1.383,176.42,179.573
"614","110",38,16.7,25.05,5,"Later",1.184,183.211,186.164
"615","110",39,11.35,14.19,4,"Later",0.005,187.383,189.151
"616","110",40,24.63,28.32,6,"Now",0.992,190.836,193.59
"617","110",41,16.21,21.88,6,"Later",0.038,195.558,197.36
"618","110",42,16.97,18.67,2,"Later",0.638,198.461,200.864
"619","110",43,18.89,19.83,3,"Later",1.02,202.999,205.786
"620","110",44,27.11,40.66,4,"Later",0.247,209.356,211.376
"621","110",45,18.25,27.38,1,"Later",0.569,214.362,216.698
"622","110",46,26.71,28.04,5,"Now",1.255,219.901,222.922
"623","110",47,16.2,17.82,5,"Now",1.116,226.408,229.296
"624","110",48,14.77,18.46,3,"Later",0.741,230.647,233.149
"625","110",49,17.7,20.35,4,"Later",0.626,234.217,236.603
"626","110",50,20.33,22.36,1,"Later",1.493,238.806,242.075
"627","110",51,21.3,23.43,6,"Now",0.704,245.363,247.832
"628","110",52,24.06,26.47,4,"Now",1.33,249.217,252.321
"629","110",53,27.43,31.54,2,"Later",0.556,254.84,257.16
"630","110",54,26.1,35.24,4,"Later",0.645,259.678,262.098
"631","110",55,25.82,32.28,5,"Later",0.019,264.4,266.186
"632","110",56,15.38,17.68,1,"Later",0.527,269.572,271.875
"633","110",57,11.14,13.92,6,"Now",1.09,273.227,276.079
"634","110",58,20.71,21.75,2,"Later",0.094,277.565,279.434
"635","110",59,20.9,21.94,6,"Now",1.094,281.669,284.539
"636","110",60,20.81,22.89,3,"Later",1.343,287.477,290.578
"637","110",61,15.07,15.82,1,"Later",0.799,292.748,295.318
"638","110",62,15.68,21.17,3,"Later",0.019,297.337,299.121
"639","110",63,26.65,35.98,2,"Later",0.036,302.576,304.377
"640","110",64,25.04,31.29,1,"Later",0.152,306.964,308.884
"641","110",65,15.58,19.47,2,"Later",0.244,311.535,313.555
"642","110",66,14.43,21.64,6,"Later",0.194,315.858,317.826
"643","110",67,6.22,9.33,2,"Later",0.703,321.597,324.066
"644","110",68,23.6,27.14,3,"Later",0.115,325.384,327.27
"645","110",69,15.39,16.16,4,"Later",0.066,328.305,330.139
"646","110",70,17.84,24.08,1,"Later",0.374,332.526,334.662
"647","110",71,14.39,16.55,5,"Now",1.204,336.864,339.834
"648","110",72,21.09,28.47,5,"Later",0.485,340.935,343.187
"649","111",1,18.01,19.81,3,NA,NA,0.043,6.327
"650","111",2,21.44,23.58,4,"Now",1.379,8.484,11.642
"651","111",3,17.88,26.82,2,"Later",1.4,14.284,17.459
"652","111",4,23.99,25.19,2,"Now",2.551,20.836,25.164
"653","111",5,17.49,21.86,2,"Later",2.534,26.669,30.963
"654","111",6,20.24,30.36,4,"Later",3.794,33.488,39.053
"655","111",7,17.96,19.76,1,"Now",1.532,40.208,43.499
"656","111",8,14.28,21.42,6,"Later",3.074,44.921,49.767
"657","111",9,16.2,21.87,4,NA,NA,53.328,59.612
"658","111",10,15.52,19.4,4,"Later",1.363,61.552,64.676
"659","111",11,22.49,23.62,3,"Now",0.747,66.967,69.49
"660","111",12,24.16,27.79,3,"Now",2.026,70.912,74.705
"661","111",13,22.32,25.67,4,"Later",1.076,76.695,79.534
"662","111",14,13.37,18.04,6,"Later",0.28,81.642,83.697
"663","111",15,20.64,30.96,3,"Later",1.15,85.086,88.009
"664","111",16,15.28,19.1,6,"Later",2.217,90.986,94.962
"665","111",17,16.43,18.89,1,"Later",1.489,97.17,100.427
"666","111",18,18.91,19.85,4,"Now",2.652,104.023,108.451
"667","111",19,28.54,35.67,3,"Later",1.369,111.21,114.351
"668","111",20,17.53,20.16,6,"Now",2.086,115.773,119.65
"669","111",21,21.07,22.13,6,"Now",0.367,120.971,123.109
"670","111",22,18.44,19.36,1,NA,NA,125.417,131.7
"671","111",23,21.91,32.86,1,"Later",0.316,134.175,136.279
"672","111",24,22.11,29.84,3,"Later",1.66,138.671,142.097
"673","111",25,25.85,38.77,5,"Later",0.448,145.29,147.512
"674","111",26,17.72,19.5,5,"Now",0.672,149.436,151.874
"675","111",27,20.61,23.7,5,"Now",0.32,153.347,155.435
"676","111",28,19.26,26,2,"Later",0.244,156.99,158.995
"677","111",29,11.67,15.76,5,"Later",0.184,162.523,164.477
"678","111",30,31.88,39.85,1,"Later",0.324,165.615,167.703
"679","111",31,23.74,24.93,5,"Now",0.139,170.495,172.399
"680","111",32,14.69,16.16,6,"Now",2.103,173.604,177.48
"681","111",33,20.72,27.98,1,"Later",1.133,179.638,182.545
"682","111",34,24.19,30.23,5,"Later",2.834,184.936,189.532
"683","111",35,26.72,29.39,2,"Now",1.284,191.639,194.697
"684","111",36,22.43,25.79,2,"Later",1.715,198.007,201.499
"685","111",37,28.38,32.63,3,"Later",2.506,206.648,210.926
"686","111",38,20.32,27.43,3,"Later",1.564,212.799,216.124
"687","111",39,22.33,27.91,1,"Later",1.219,219.368,222.358
"688","111",40,20.41,21.43,5,"Now",1.087,223.764,226.621
"689","111",41,14.82,17.05,2,"Now",1.958,230.533,234.259
"690","111",42,22.42,25.78,1,"Later",1.343,235.363,238.471
"691","111",43,18.98,23.73,6,"Now",0.462,239.692,241.914
"692","111",44,26.43,30.39,4,"Later",2.01,243.169,246.945
"693","111",45,17.18,23.2,5,"Later",0.742,250.925,253.43
"694","111",46,27.07,33.84,2,"Later",0.042,256.825,258.629
"695","111",47,17.42,26.13,5,"Later",0.128,261.555,263.459
"696","111",48,21.22,31.83,3,"Later",0.217,266.586,268.573
"697","111",49,20.08,27.11,2,"Later",0.046,271.734,273.554
"698","111",50,33.07,36.38,5,"Later",0.544,274.659,276.964
"699","111",51,18.99,28.48,2,"Later",2.966,278.269,282.998
"700","111",52,17.05,18.75,6,"Now",0.916,284.854,287.544
"701","111",53,21.03,22.08,3,"Now",0.746,290.337,292.843
"702","111",54,16.23,20.28,3,"Later",3.579,295.936,301.283
"703","111",55,26.6,30.58,5,"Now",1.339,302.872,305.98
"704","111",56,21.36,32.03,6,"Later",0.55,308.204,310.526
"705","111",57,11.78,12.96,3,"Now",1.503,313.051,316.326
"706","111",58,19.41,29.11,1,"Later",0.351,318.667,320.789
"707","111",59,27.86,30.65,4,"Now",1.083,324.016,326.872
"708","111",60,26.89,40.33,4,"Later",0.074,329.264,331.102
"709","111",61,16.58,20.72,4,"Later",0.173,333.894,335.832
"710","111",62,32.48,34.1,1,"Later",0.98,338.023,340.762
"711","111",63,19.76,26.67,4,"Later",0.59,343.772,346.127
"712","111",64,27.04,36.51,6,"Later",0.095,347.867,349.737
"713","111",65,10.03,13.54,1,"Later",0.847,353.5,356.123
"714","111",66,22.47,24.72,1,"Later",3.724,357.294,362.792
"715","111",67,19.5,20.47,6,"Now",2.081,366.738,370.581
"716","111",68,19.27,21.2,2,"Later",2.259,372.12,376.147
"717","111",69,22.7,26.1,6,"Now",2.806,377.836,382.414
"718","111",70,21.98,27.48,5,"Now",0.873,385.257,387.897
"719","111",71,16.17,16.98,2,"Now",0.363,389.553,391.674
"720","111",72,28.24,29.65,4,"Now",1.969,394.266,398.009
"721","112",1,18.56,23.2,1,"Later",3.884,0.044,5.709
"722","112",2,21.33,23.46,3,"Now",1.438,8.786,11.994
"723","112",3,25.47,26.74,2,"Now",1.274,14.368,17.409
"724","112",4,24.55,28.23,4,"Now",1.479,20.987,24.229
"725","112",5,19.69,26.58,2,"Later",0.637,26.286,28.691
"726","112",6,27.28,31.37,2,"Later",0.802,30.865,33.438
"727","112",7,18.63,25.15,4,"Now",1.437,35.077,38.285
"728","112",8,12.9,14.83,3,"Now",0.337,39.473,41.578
"729","112",9,15.87,19.83,6,"Now",0.199,44.604,46.575
"730","112",10,19.77,21.75,6,"Now",0.655,48.348,50.77
"731","112",11,15.57,23.35,1,"Later",0.932,52.711,55.417
"732","112",12,27.62,29,3,"Now",0.626,57.608,59.997
"733","112",13,16.14,18.56,5,"Now",0.09,63.976,65.83
"734","112",14,27.81,37.54,5,"Now",0.272,69.475,71.53
"735","112",15,14.28,19.28,6,"Now",0.301,73.453,75.525
"736","112",16,17.78,18.67,6,"Now",1.186,79.136,82.093
"737","112",17,21.66,32.49,3,"Later",1.792,83.298,86.857
"738","112",18,24.44,30.54,3,"Now",1.48,89.499,92.741
"739","112",19,22.93,28.66,4,"Now",0.441,94.898,97.103
"740","112",20,22.92,24.06,1,"Later",1.12,100.915,103.805
"741","112",21,15.73,17.3,4,"Now",1.284,106.43,109.488
"742","112",22,24.76,25.99,5,"Now",1.378,112.08,115.221
"743","112",23,7.34,9.17,2,"Later",0.963,118.632,121.355
"744","112",24,23.1,26.57,1,"Later",0.738,124.248,126.753
"745","112",25,9.87,10.85,2,"Now",0.965,127.959,130.698
"746","112",26,21.51,23.66,1,"Later",0.383,132.939,135.094
"747","112",27,23.36,25.69,5,"Now",0.285,136.734,138.788
"748","112",28,12.21,16.48,1,"Later",0.29,141.113,143.168
"749","112",29,16.04,18.45,6,"Now",1.238,144.573,147.58
"750","112",30,17.13,17.98,4,"Now",1.172,150.038,152.979
"751","112",31,11.39,14.23,5,"Later",3.272,154.635,159.681
"752","112",32,15.21,22.82,4,"Later",2.034,162.457,166.267
"753","112",33,18.49,27.73,5,"Later",1.15,169.276,172.2
"754","112",34,16.54,22.32,3,"Later",0.71,173.772,176.245
"755","112",35,29.62,44.42,6,"Later",0.955,177.767,180.49
"756","112",36,14.91,22.36,2,"Later",0.288,182.898,184.953
"757","112",37,35.51,53.27,1,"Later",2.826,214.305,218.9
"758","112",38,17.68,26.53,4,"Later",1.722,221.625,225.117
"759","112",39,19.48,22.41,1,"Later",0.062,226.941,228.778
"760","112",40,9.36,11.7,2,"Now",1.89,231.704,235.363
"761","112",41,20.18,22.2,1,"Later",0.267,238.975,241.012
"762","112",42,12.57,18.86,2,"Later",0.582,243.972,246.327
"763","112",43,21.62,22.7,1,"Later",0.213,249.622,251.61
"764","112",44,27.36,30.1,6,"Now",1.568,255.171,258.513
"765","112",45,15.67,21.15,2,"Later",1.303,261.924,264.997
"766","112",46,20.3,21.32,3,"Now",2.347,266.503,270.614
"767","112",47,13.52,14.87,2,"Now",2.66,271.902,276.33
"768","112",48,28.82,36.03,4,"Later",1.679,277.652,281.094
"769","112",49,16.12,16.93,4,"Now",0.986,282.265,285.022
"770","112",50,19.59,26.44,3,"Now",0.985,289.017,291.774
"771","112",51,18.1,19.9,4,"Now",0.202,294.6,296.571
"772","112",52,25.71,26.99,2,"Now",0.181,298.662,300.616
"773","112",53,17.96,22.45,1,"Later",0.735,303.475,305.981
"774","112",54,16.59,19.08,6,"Now",0.282,309.593,311.647
"775","112",55,17.26,19.85,5,"Now",0.86,314.808,317.43
"776","112",56,17.74,19.52,5,"Now",0.28,318.635,320.69
"777","112",57,14.31,17.89,3,"Now",0.678,321.844,324.284
"778","112",58,29.64,37.05,5,"Now",0.588,326.574,328.93
"779","112",59,25.09,33.87,6,"Later",1.214,331.572,334.546
"780","112",60,18.98,20.88,3,"Now",1.109,337.021,339.894
"781","112",61,23.31,26.8,3,"Now",1.573,341.534,344.875
"782","112",62,18.12,20.84,4,"Now",1.376,347.267,350.408
"783","112",63,21.41,32.12,5,"Later",1.119,353.669,356.558
"784","112",64,19.84,24.8,6,NA,NA,359.869,366.153
"785","112",65,19.88,20.88,6,"Now",1.075,367.408,370.248
"786","112",66,14.74,16.95,2,"Now",0.239,374.244,376.248
"787","112",67,17.42,23.51,4,"Later",1.886,378.188,381.847
"788","112",68,11.56,17.35,6,"Now",0.447,383.035,385.257
"789","112",69,22.95,30.98,5,"Now",1.424,387.682,390.873
"790","112",70,15.66,23.49,3,"Later",0.779,393.231,395.771
"791","112",71,16.71,22.56,1,"Later",0.15,397.293,399.214
"792","112",72,20.36,21.37,5,"Now",1.761,400.585,404.111
"793","113",1,19.37,20.34,6,"Later",4.329,0.04,6.139
"794","113",2,25.19,31.48,5,"Later",1.078,7.595,10.451
"795","113",3,13.46,18.16,1,"Later",1.219,11.823,14.814
"796","113",4,16.31,20.39,2,"Later",1.975,18.108,21.851
"797","113",5,18.37,24.79,2,"Later",0.914,23.088,25.778
"798","113",6,15.15,15.91,1,"Now",2.824,26.883,31.478
"799","113",7,21.58,26.98,1,"Later",1.52,33.618,36.91
"800","113",8,18.65,19.58,5,"Now",4.202,38.064,44.031
"801","113",9,33.63,42.04,4,"Later",1.692,47.191,50.649
"802","113",10,18.71,20.59,3,"Later",2.251,52.288,56.298
"803","113",11,19.52,29.27,4,"Later",0.741,58.606,61.112
"804","113",12,19.46,29.19,5,"Later",1.333,64.574,67.681
"805","113",13,23.46,29.33,3,"Later",2.35,69.069,73.18
"806","113",14,9.44,11.8,6,NA,NA,77.143,83.443
"807","113",15,18.51,20.36,4,"Later",0.783,84.748,87.303
"808","113",16,16.63,22.45,5,"Later",0.891,88.592,91.248
"809","113",17,13.02,19.53,1,"Later",1.036,92.871,95.694
"810","113",18,22.45,30.31,3,"Later",0.821,97.166,99.772
"811","113",19,17.7,18.59,4,"Later",0.831,102.164,104.769
"812","113",20,30.36,34.92,3,"Later",0.798,106.309,108.898
"813","113",21,19.83,22.8,6,"Later",1.291,110.872,113.929
"814","113",22,21.62,23.78,6,"Later",1.194,115.385,118.342
"815","113",23,26.61,35.92,4,"Later",0.191,119.563,121.518
"816","113",24,21.93,32.9,2,"Later",0.451,124.895,127.117
"817","113",25,12.79,14.06,5,"Later",1.203,128.271,131.246
"818","113",26,8.7,9.14,2,"Later",1.087,132.684,135.541
"819","113",27,25.01,27.52,2,"Later",1.145,138.049,140.956
"820","113",28,17.99,20.68,5,"Later",1.723,143.247,146.74
"821","113",29,13.84,20.76,3,"Later",0.286,149.014,151.069
"822","113",30,17.43,26.15,6,"Later",0.543,152.708,155.013
"823","113",31,20.24,23.28,2,"Later",1.916,156.134,159.827
"824","113",32,23.35,26.86,1,"Later",1.138,163.305,166.212
"825","113",33,19.38,22.29,4,"Later",0.9,167.75,170.424
"826","113",34,27.95,29.35,3,"Later",0.899,171.511,174.184
"827","113",35,11.15,15.05,6,"Now",1.773,176.141,179.684
"828","113",36,14.52,15.97,1,"Later",2.298,182.961,187.021
"829","113",37,18.49,19.42,5,NA,NA,192.738,199.021
"830","113",38,19,20.9,2,"Later",1.682,202.984,206.443
"831","113",39,7.42,8.16,6,"Now",0.778,208.049,210.588
"832","113",40,18.55,23.18,5,"Later",1.79,211.692,215.251
"833","113",41,20.46,21.49,1,"Later",1.986,219.08,222.84
"834","113",42,21.07,28.44,3,"Later",0.646,224.613,227.035
"835","113",43,14.56,15.29,2,"Later",0.931,228.256,230.963
"836","113",44,17.95,20.64,2,"Later",3.741,234.557,240.072
"837","113",45,22.37,33.55,3,"Later",0.027,243.048,244.835
"838","113",46,23.82,26.2,3,"Later",2.726,245.957,250.452
"839","113",47,28.17,35.21,4,"Later",1.515,252.759,256.051
"840","113",48,19.16,21.07,5,"Later",0.536,257.339,259.645
"841","113",49,17.1,25.65,5,"Later",1.356,262.855,265.979
"842","113",50,25.13,33.92,6,"Later",1.163,268.12,271.044
"843","113",51,17.97,20.66,3,"Later",1.266,273.201,276.242
"844","113",52,16.94,21.18,2,"Later",0.435,278.967,281.172
"845","113",53,27.87,37.62,1,"Later",0.664,282.41,284.85
"846","113",54,20.21,23.24,1,"Later",0.695,286.94,289.396
