"","ID","trial","environment","mem","C_QuestionNum","SizeZ","CurZ"
"1555",117,2,0,NA,654,0.0670129094048293,-0.35799367711324
"1556",117,3,0,0,331,-0.614707196035613,-1.23497611155306
"1557",117,4,0,0,286,-0.541149503400025,-1.14707660520324
"1558",117,5,0,1,85,-0.666807926122245,0.36788403360831
"1559",117,6,0,1,661,-0.493096325444953,-0.133720955752815
"1560",117,7,0,1,890,-0.416178438581757,2.38794706434831
"1561",117,8,0,NA,739,-0.574189147858935,1.83002253655907
"1562",117,9,0,1,335,-0.812807041427212,-0.980392320814043
"1563",117,10,0,0,292,-0.749310863553165,0.911699556036414
"1564",117,11,0,NA,821,0.0355135000156156,-0.610718907899977
"1565",117,12,0,1,264,-0.215105748266881,-0.531503176561252
"1566",117,13,0,0,445,-0.261369819179575,-0.313092060674819
"1567",117,14,0,NA,558,-0.314972417739799,-0.0482078613400998
"1568",117,15,0,NA,844,-0.29137576558008,-0.488062291633572
"1569",117,17,0,1,585,-0.191763028045822,-0.0268380812901956
"1570",117,18,0,0,733,-0.179901013615305,0.152783583453541
"1571",117,19,0,NA,554,-0.279604933650427,-1.29669947347901
"1572",117,20,0,1,901,-0.487268934707948,-0.439794641713912
"1573",117,21,0,1,852,-1.1212111273024,-1.01012519316455
"1574",117,22,0,1,288,-0.851233447030231,1.15774080742173
"1575",117,23,0,NA,893,-0.622183347940065,-1.31983737513272
"1576",117,25,0,1,527,-1.44909511108933,-0.735836227887794
"1577",117,26,0,NA,300,-0.860905756698212,-1.48867166040275
"1578",117,27,0,NA,231,-1.00662929623946,-0.869269464554574
"1579",117,28,0,1,113,-1.07343978616817,-0.270072114554565
"1580",117,31,0,1,895,-0.658443356783544,0.478607097211872
"1581",117,32,0,1,158,-1.32720897538959,-0.457577460105361
"1582",117,33,0,1,423,-1.45556906865064,-0.267263467533013
"1583",117,34,0,1,38,-0.84485816759365,-0.319022819787287
"1584",117,35,0,1,642,-0.820449792863227,1.25611259352763
"1585",117,36,0,1,396,-0.659565803568176,0.949081310442267
"1586",117,37,0,1,857,1.38145950551302,1.50973573854093
"1587",117,38,1,1,87,1.35096199338222,-1.35617363433486
"1588",117,39,1,1,873,0.405043018742394,1.68398195475088
"1589",117,40,1,NA,289,0.594031185759416,0.740023266051908
"1590",117,41,1,1,499,0.0346265429617614,-0.951724262073886
"1591",117,42,1,1,72,0.162563673551134,2.12466559851733
"1592",117,43,1,NA,453,0.0744732958391168,-0.77573748515471
"1593",117,44,1,1,591,-0.118933077810656,-0.291773848626971
"1594",117,45,1,1,534,-0.01849860248333,3.36896173376428
"1595",117,46,1,1,485,-0.372959235898144,-0.769427372872528
"1596",117,47,1,0,220,0.441416547268676,-0.808716030829537
"1597",117,48,1,1,833,0.491144167512332,0.495581605676439
"1598",117,49,1,NA,557,-0.276803384709299,-1.0602533415902
"1599",117,50,1,NA,24,-0.265289281014855,-0.901817076758793
"1600",117,51,1,1,428,-0.0324920669920448,-0.0854028298593855
"1601",117,52,1,1,4,-0.162451998677332,-0.621179389306719
"1602",117,53,1,NA,620,-0.243339166261529,0.647407357365245
"1603",117,54,1,1,114,-0.676174208542367,0.593915785214034
"1604",117,55,1,NA,931,0.524763054572904,0.557307744181886
"1605",117,56,1,1,117,-0.779347888611264,1.30486150447287
"1606",117,57,1,NA,413,-1.21741695503166,-1.50747505793667
"1607",117,58,1,0,498,-0.705485237910857,-0.406831368598049
"1608",117,59,1,NA,697,0.330331393262136,0.186507547487456
"1609",117,60,1,NA,352,-0.435651349900939,-1.49846509661833
"1610",117,61,1,1,778,0.176581118169731,0.80282919010652
"1611",117,62,1,1,971,-0.0444369746051651,-0.0706059828162581
"1612",117,63,1,NA,769,-0.224514124492344,0.197338337225525
"1613",117,64,1,1,574,-0.186980091409618,-1.0306804770094
"1614",117,65,1,1,225,1.15990149680012,-0.75277224540346
"1615",117,66,0,NA,649,2.07723890207837,-1.0644852931185
"1616",117,67,0,0,966,0.557994855747112,0.797342354688316
"1617",117,68,0,NA,342,0.432845392187506,-1.46693023200416
"1618",117,69,0,1,807,0.498899235476847,-0.83623293972067
"1619",117,70,0,NA,275,0.812457841822402,0.145852843977891
"1620",117,71,0,NA,596,-0.0905321239464448,-1.23098186998025
"1621",117,72,0,0,13,0.208519861426742,-0.0504355990286966
"1622",117,73,0,1,985,0.149756884279338,-0.879896598417229
"1623",117,74,0,1,460,0.193085150826027,0.159714322929176
"1624",117,75,0,1,389,0.214844611259366,-1.1218277601135
"1625",117,76,0,1,829,-0.0339344083693404,0.758767317869933
"1626",117,77,0,NA,927,0.126364428148716,-1.42236745034861
"1627",117,78,0,NA,888,0.39867233330828,1.99965238522543
"1628",117,79,0,NA,761,-0.243836525357148,-0.719522510550612
"1629",117,80,0,0,317,0.0360523057025363,1.58744665491158
"1630",117,81,0,NA,221,0.0262957781101404,-1.10267036727717
"1631",117,82,0,1,724,0.681400600223183,-0.0450160734236915
"1632",117,83,0,1,1005,-0.0503780426796735,-0.283853003511945
"1633",117,84,0,0,422,0.100534912449561,-1.50450836335624
"1634",117,85,0,NA,942,-0.256308273495096,-0.99296435986289
"1635",117,86,0,NA,982,-0.448474925249654,0.205061161212676
"1636",117,87,0,1,434,-0.119024260311519,-0.316397345397574
"1637",117,88,0,1,917,-0.293498187852205,0.0401237060586576
"1638",117,89,0,NA,728,-0.449469643440892,-0.610509698271842
"1639",117,90,0,1,595,0.3854542312175,1.07500510493124
"1640",117,91,0,NA,449,0.285096583515573,-0.822717997743167
"1641",117,92,0,NA,979,0.34301192601076,-0.916196346420902
"1642",117,93,0,1,406,0.913680457896112,-0.360682786235849
"1643",117,94,0,NA,576,0.747640542441395,-0.744666588648292
"1644",117,95,0,1,556,1.54057185926877,0.598548461435729
"1645",117,96,0,1,542,0.936479501729732,2.23682313529405
"1646",117,97,0,1,836,0.425291085039116,2.61458224520182
"1647",117,98,0,1,285,1.30536675210517,-0.636375615932148
"1648",117,99,0,1,871,0.13191827138313,1.22900688942127
"1649",117,100,0,NA,504,0.0182681334640927,0.0197133855211984
"1650",117,101,0,1,511,0.00474355063330995,-1.1063270074226
"1651",117,102,0,1,672,0.498276914286132,1.01521826054495
"1652",117,103,0,NA,336,1.32105413309899,0.864554409603266
"1653",117,104,0,1,219,-0.0817637747313834,0.183547580105628
"1654",117,105,0,NA,137,0.66237661481575,-0.702370657276827
"1655",117,106,0,0,560,0.516335405705443,-0.908312630267363
"1656",117,107,0,1,751,-0.294931883113757,2.94360117748173
"1657",117,108,0,NA,822,0.127914530663396,-1.51217590732014
"1658",117,110,1,NA,75,1.02203355549449,-0.13137673504781
"1659",117,111,1,1,400,0.728218669757467,0.492736354733813
"1660",117,112,1,1,633,0.120926635369947,0.100803037386218
"1661",117,113,1,1,863,0.16652163632408,-0.431347802977973
"1662",117,114,1,NA,69,0.083777810806657,-1.49471094606903
"1663",117,115,1,0,613,0.0401879059712673,0.164240520137758
"1664",117,116,1,NA,190,1.79880070171424,1.22600053225742
"1665",117,117,1,0,497,-0.195203095123854,0.499320557235666
"1666",117,118,1,NA,987,0.291810931306431,-0.0367174248410052
"1667",117,119,1,1,981,0.70468529521642,2.01175297280993
"1668",117,120,1,NA,748,0.201598280679375,-1.01643216608739
"1669",117,121,1,1,552,0.249850402272694,2.4983537441953
"1670",117,122,1,NA,745,-0.0733169594241179,1.09833446905908
"1671",117,123,1,1,364,-0.105371753136773,-0.220981295411481
"1672",117,124,1,1,734,-0.281171614801627,0.469392364045395
"1673",117,125,1,1,802,-0.490866498832927,-0.796438943898027
"1674",117,126,1,NA,631,-0.71256431570517,-0.789954502040134
"1675",117,127,1,1,834,-0.422389968975571,1.85774549446164
"1676",117,128,1,NA,250,-1.08460549786482,-0.436329271976094
"1677",117,129,1,NA,284,-0.713310354348598,-0.015039322420958
"1678",117,130,1,1,108,-0.00385247240264127,-0.267479131500746
"1679",117,131,1,1,203,0.185805295620358,1.11442368569896
"1680",117,132,1,NA,526,0.343692330512608,0.386118479133508
"1681",117,133,1,NA,223,0.213062407833397,-1.17622107191664
"1682",117,134,1,1,488,0.0613927516243328,1.87507234315074
"1683",117,135,1,0,431,1.85014938568355,-1.38584058013914
"1684",117,136,1,NA,47,0.201556834088074,-0.0262374172023122
"1685",117,137,1,NA,904,0.0245853545322736,0.100803037386218
"1686",117,138,1,1,492,0.0478811628600121,1.67887126240645
"1687",117,139,1,1,604,-0.35701887688355,-0.163060115507886
"1688",117,140,1,1,130,0.3845829815505,0.901303446822947
"1689",117,141,1,1,332,-0.286319281441285,0.206572148514508
"1690",117,142,1,1,765,0.0531034333640134,-0.551869770307838
"1691",119,2,0,NA,440,0.871563275952479,-1.233364311675
"1692",119,3,0,1,85,0.0554457827322658,0.36788403360831
"1693",119,4,0,NA,300,0.315428126761904,-1.48867166040275
"1694",119,5,0,NA,560,-0.386776059505014,-0.908312630267363
"1695",119,6,0,0,600,-0.12420246403917,-0.0145684185193021
"1696",119,7,0,1,824,0.0632364982739145,-0.157640589902881
"1697",119,8,0,1,807,0.0155282917574653,-0.83623293972067
"1698",119,9,0,NA,24,2.08884717237894,-0.901817076758793
"1699",119,10,0,1,219,0.1289597343412,0.183547580105628
"1700",119,11,0,1,220,0.461132583702612,-0.808716030829537
"1701",119,12,0,1,739,-0.289274486638807,1.83002253655907
"1702",119,13,0,1,4,0.142472571939638,-0.621179389306719
"1703",119,14,0,1,317,1.1013330081995,1.58744665491158
"1704",119,16,0,0,801,-0.28005720353181,-0.331675105893887
"1705",119,17,0,NA,284,0.463424380996879,-0.015039322420958
"1706",119,18,0,1,465,0.924250965899303,1.76345520159535
"1707",119,19,0,0,697,-0.20909364523054,0.186507547487456
"1708",119,20,0,NA,160,0.852391223415673,-0.719982463198734
"1709",119,21,0,NA,72,0.64842752596715,2.12466559851733
"1710",119,22,0,1,751,1.9053092748591,2.94360117748173
"1711",119,23,0,1,749,0.493768779051573,-1.44376176004272
"1712",119,24,0,0,336,0.690462594919102,0.864554409603266
"1713",119,25,0,NA,742,0.377163893528426,1.45941036249313
"1714",119,26,0,1,855,1.1439396262364,-0.609393913588461
"1715",119,27,0,1,791,0.279905268700765,0.946272663420728
"1716",119,28,0,0,493,-0.241992078526757,-1.31172638219799
"1717",119,29,0,0,231,-0.442831167095938,-0.869269464554574
"1718",119,31,0,1,237,-0.587151779222349,1.28239510741935
"1719",119,32,0,NA,728,0.153618471348915,-0.610509698271842
"1720",119,33,0,1,765,-0.0295750304026586,-0.551869770307838
"1721",119,34,0,1,403,0.383349234004839,1.41926071030265
"1722",119,35,0,1,192,-0.537208131082803,0.840907002820923
"1723",119,36,0,NA,585,0.354094378926108,-0.0268380812901956
"1724",119,37,0,NA,671,-0.493213137122366,1.17892681786432
"1725",119,38,0,1,802,-0.33580322252195,-0.796438943898027
"1726",119,39,1,1,137,-0.774068829477188,-0.702370657276827
"1727",119,40,1,NA,396,-0.70725122028331,0.949081310442267
"1728",119,41,1,NA,799,-0.623200623547746,-0.0592423281368485
"1729",119,43,1,1,733,-0.880364074581222,0.152783583453541
"1730",119,47,1,1,117,0.743140417641782,1.30486150447287
"1731",119,48,1,1,787,-0.302499284140151,0.474072863431552
"1732",119,52,1,NA,556,0.0709071312943437,0.598548461435729
"1733",119,53,1,1,260,0.42569739001885,1.42899561103741
"1734",119,54,1,0,212,-0.0526523048004281,-0.479350569452951
"1735",119,55,1,0,942,0.177316476550688,-0.99296435986289
"1736",119,57,1,0,576,0.396498890611289,-0.744666588648292
"1737",119,59,1,1,130,-0.175936970173689,0.901303446822947
"1738",119,62,1,1,888,-0.862240915602806,1.99965238522543
"1739",119,63,1,NA,496,2.1281134736047,0.194368020307396
"1740",119,64,1,NA,227,1.29568493284283,-1.04631886704577
"1741",119,65,1,0,871,-0.295379684348945,1.22900688942127
"1742",119,66,0,1,38,0.435985430878087,-0.319022819787287
"1743",119,67,0,1,223,0.22604803228549,-1.17622107191664
"1744",119,68,0,1,877,-0.427539994985009,1.58744665491158
"1745",119,69,0,0,185,0.232215847408039,-1.49596232958546
"1746",119,70,0,1,527,0.132384906800119,-0.735836227887794
"1747",119,71,0,0,545,0.433994197163396,-0.0742768927768857
"1748",119,72,0,1,971,0.761245317909251,-0.0706059828162581
"1749",119,73,0,0,944,0.237069577918963,-0.603904651440736
"1750",119,74,0,NA,941,0.901207074918801,-0.586957343246727
"1751",119,75,0,1,604,0.118984780544022,-0.163060115507886
"1752",119,76,0,1,380,-0.491484896539804,-0.980392320814043
"1753",119,77,0,0,906,1.0227857260703,-0.73976042706826
"1754",119,78,0,1,833,-0.593188097778834,0.495581605676439
"1755",119,79,0,NA,275,0.361370522248344,0.145852843977891
"1756",119,80,0,0,834,0.00740337788877644,1.85774549446164
"1757",119,81,0,1,744,0.731170174727927,1.34271662450814
"1758",119,82,0,1,795,0.0698614205070689,0.452820130753745
"1759",119,83,0,NA,526,0.152729304092669,0.386118479133508
"1760",119,84,0,1,434,0.128233372357225,-0.316397345397574
"1761",119,85,0,1,60,0.17366230506189,0.489357619239437
"1762",119,86,0,NA,331,1.40289220463285,-1.23497611155306
"1763",119,87,0,1,595,-0.475993348709157,1.07500510493124
"1764",119,88,0,1,987,0.165365497917344,-0.0367174248410052
"1765",119,89,0,1,376,2.24267310770944,1.44900090782496
"1766",119,90,0,1,932,-0.427821773340862,-1.1008515862657
"1767",119,91,0,1,642,-0.462361538027137,1.25611259352763
"1768",119,92,0,NA,927,0.445309163586184,-1.42236745034861
"1769",119,93,0,1,672,-0.107452306219049,1.01521826054495
"1770",119,94,0,1,9,0.562572791809513,1.14174112161094
"1771",119,95,0,1,917,-0.0405831715046297,0.0401237060586576
"1772",119,96,0,NA,649,0.261689863430211,-1.0644852931185
"1773",119,97,0,1,216,0.115628487238756,0.0746450851716926
"1774",119,98,0,1,631,-0.250307746186504,-0.789954502040134
"1775",119,99,0,0,847,-0.889355935003537,0.119661095959474
"1776",119,100,1,1,710,-0.693388481119983,-0.903892649243264
"1777",119,101,1,NA,264,-0.286843934423763,-0.531503176561252
"1778",119,102,1,1,461,-1.72891767713669,0.747169827614638
"1779",119,103,1,1,113,0.438033020263948,-0.270072114554565
"1780",119,104,1,1,896,-0.0850962017117734,-0.84800105246299
"1781",119,105,1,1,187,-1.06779401096099,0.634643245497597
"1782",119,106,1,1,225,0.0707749852223901,-0.75277224540346
"1783",119,107,1,1,967,-1.2031004798922,1.29635559693458
"1784",119,108,1,1,894,-1.4429406326077,1.12720809027228
"1785",119,109,1,NA,480,0.690900916805984,0.154862805296231
"1786",119,110,1,1,969,-0.702970800549707,0.468132229595279
"1787",119,111,1,NA,816,-0.877784237189861,-1.10565275865432
"1788",119,112,1,1,409,-1.14303159616568,0.956749362628087
"1789",119,113,1,1,484,-1.27535913728855,1.32971985441034
"1790",119,114,1,1,719,-0.975066649112627,-0.216504295998638
"1791",119,115,1,1,335,-0.403275747675488,-0.980392320814043
"1792",119,116,1,NA,504,-1.12486628482506,0.0197133855211984
"1793",119,117,1,NA,67,-1.30799716916422,-0.746479863511106
"1794",119,118,1,0,306,-1.44336349131576,-0.411507553854021
"1795",119,119,1,NA,500,-1.00933715892553,-1.03875229753508
"1796",119,120,1,0,724,-0.285893146368577,-0.0450160734236915
"1797",119,121,1,NA,411,-0.48432772630115,0.708975426373865
"1798",119,122,1,1,542,-0.419906932412027,2.23682313529405
"1799",119,123,1,1,332,-1.99455326406946,0.206572148514508
"1800",119,124,1,1,436,-0.66996956887802,0.609222283206584
"1801",119,126,1,NA,558,0.519466965105321,-0.0482078613400998
"1802",119,127,1,1,901,0.909329236521602,-0.439794641713912
"1803",121,1,0,NA,87,2.21311664507482,-1.35617363433486
"1804",121,2,0,NA,981,1.41063966655377,2.01175297280993
"1805",121,3,0,0,698,1.21342896414473,-1.09128415242432
"1806",121,4,0,1,633,0.866429815257835,0.100803037386218
"1807",121,5,0,1,289,1.34837948482318,0.740023266051908
"1808",121,6,0,0,288,1.40832946241546,1.15774080742173
"1809",121,7,0,0,954,0.950566750880742,1.74102554101956
"1810",121,8,0,0,292,0.605928169209384,0.911699556036414
"1811",121,9,0,0,761,0.613568781960114,-0.719522510550612
"1812",121,10,0,1,890,1.7036896021078,2.38794706434831
"1813",121,11,0,1,117,0.569772213022914,1.30486150447287
"1814",121,12,0,0,812,0.493157049883762,-1.34671837967795
"1815",121,13,0,NA,576,0.804912070426609,-0.744666588648292
"1816",121,14,0,1,453,-0.468197821038427,-0.77573748515471
"1817",121,15,0,1,6,1.35407390376004,-0.242549542582778
"1818",121,16,0,1,492,-0.221690750136713,1.67887126240645
"1819",121,17,0,1,225,0.340784490508604,-0.75277224540346
"1820",121,18,0,1,114,1.2702794478853,0.593915785214034
"1821",121,19,0,0,966,-0.391568241648801,0.797342354688316
"1822",121,20,0,1,658,0.195665350670456,-0.0500614311998593
"1823",121,21,0,0,927,0.839471426873186,-1.42236745034861
"1824",121,22,0,0,554,0.302837315200855,-1.29669947347901
"1825",121,23,0,0,49,1.643281908563,-1.08411164296697
"1826",121,24,0,0,423,0.527763259144376,-0.267263467533013
"1827",121,25,0,1,731,1.21868008337955,1.60182425275998
"1828",121,27,0,0,473,-0.124763090080999,-1.32827693838311
"1829",121,28,0,0,500,0.779150230831226,-1.03875229753508
"1830",121,29,0,1,957,0.48361516242193,-0.307941549250461
"1831",121,30,0,0,429,0.0600352206707208,1.40285232546275
"1832",121,31,0,0,409,1.32342495525429,0.956749362628087
"1833",121,32,1,1,581,0.586794200768997,-0.635010470277842
"1834",121,33,1,NA,317,-0.263000515867307,1.58744665491158
"1835",121,34,1,0,331,-0.0644346859138017,-1.23497611155306
"1836",121,35,1,0,982,-0.220083338208965,0.205061161212676
"1837",121,36,1,1,284,-0.234596230953729,-0.015039322420958
"1838",121,37,1,NA,906,0.0779329956330425,-0.73976042706826
"1839",121,38,1,0,488,-0.572129863151132,1.87507234315074
"1840",121,39,1,NA,910,-1.0057068937705,-1.16177706840685
"1841",121,40,1,NA,822,-1.03812096181167,-1.51217590732014
"1842",121,41,1,NA,464,-0.52580876199145,-1.3418384434682
"1843",121,42,1,NA,3,-0.842921595010228,0.201199749219093
"1844",121,43,1,NA,75,-0.00154739728763379,-0.13137673504781
"1845",121,44,1,1,484,-0.229608875709049,1.32971985441034
"1846",121,45,1,1,894,0.413802799154725,1.12720809027228
"1847",121,46,1,NA,264,-0.631649268902142,-0.531503176561252
"1848",121,47,1,1,765,-0.671917460536056,-0.551869770307838
"1849",121,48,1,NA,414,0.480400728194826,-0.63338705382409
"1850",121,49,1,NA,831,-0.423738104579466,1.19044523432242
"1851",121,50,1,NA,847,0.83694497897778,0.119661095959474
"1852",121,51,1,1,811,-0.434669226500675,-0.939533193905305
"1853",121,52,1,0,300,-0.622091294838494,-1.48867166040275
"1854",121,53,1,NA,799,0.407621831764394,-0.0592423281368485
"1855",121,54,1,NA,810,0.336985808508949,-0.772953676508183
"1856",121,55,1,NA,432,0.150133182064816,-1.20320622909179
"1857",121,56,1,NA,631,-0.566736497084507,-0.789954502040134
"1858",121,57,1,1,380,-0.991810454470954,-0.980392320814043
"1859",121,58,1,NA,504,-0.111044346581514,0.0197133855211984
"1860",121,60,1,NA,600,0.204677065729692,-0.0145684185193021
"1861",121,61,1,NA,511,-0.525096665599213,-1.1063270074226
"1862",121,62,1,NA,602,-0.0870573869686733,0.00150958612293127
"1863",121,63,1,NA,591,-1.18974557346626,-0.291773848626971
"1864",121,64,1,1,130,0.176904159193315,0.901303446822947
"1865",121,65,1,1,14,-1.12332269941157,-0.866743945094127
"1866",121,66,1,1,649,-1.12794219581693,-1.0644852931185
"1867",121,67,1,NA,377,0.226990751785998,-0.292358911050239
"1868",121,68,1,NA,13,1.46012000523778,-0.0504355990286966
"1869",121,69,1,0,748,-0.628859724435602,-1.01643216608739
"1870",121,70,1,NA,574,1.7238507283944,-1.0306804770094
"1871",121,71,0,1,795,-0.00664558377124884,0.452820130753745
"1872",121,72,0,NA,434,0.134394240610837,-0.316397345397574
"1873",121,73,0,0,836,-0.745206073878547,2.61458224520182
"1874",121,74,0,0,493,0.150992814260152,-1.31172638219799
"1875",121,75,0,0,526,-0.0670163383799634,0.386118479133508
"1876",121,76,0,1,734,0.499481696351004,0.469392364045395
"1877",121,77,0,NA,286,0.570444570926922,-1.14707660520324
"1878",121,78,0,1,115,-0.722219770165973,0.538873570450113
"1879",121,79,0,0,557,-0.360890460642099,-1.0602533415902
"1880",121,80,0,NA,445,-0.936656891378787,-0.313092060674819
"1881",121,81,0,NA,221,-0.330785725591702,-1.10267036727717
"1882",121,82,0,NA,855,-0.501771921857254,-0.609393913588461
"1883",121,83,0,NA,542,-0.0201804010240822,2.23682313529405
"1884",121,84,0,0,223,0.331648191771293,-1.17622107191664
"1885",121,85,0,1,807,-0.333640143185371,-0.83623293972067
"1886",121,86,0,1,485,-0.137597157064653,-0.769427372872528
"1887",121,87,0,NA,181,0.56946947176298,-0.544535442039562
"1888",121,88,0,NA,871,-0.455107862001205,1.22900688942127
"1889",121,89,0,1,744,-1.10687736168441,1.34271662450814
"1890",121,90,0,NA,728,1.56051940991433,-0.610509698271842
"1891",121,92,0,0,941,0.346749214141839,-0.586957343246727
"1892",121,93,0,1,834,-0.172412401957127,1.85774549446164
"1893",121,94,0,NA,901,-0.561834971923662,-0.439794641713912
"1894",121,95,0,0,895,-0.361565057214186,0.478607097211872
"1895",121,96,0,NA,620,-0.320834908702663,0.647407357365245
"1896",121,97,0,NA,641,-0.0380169069218932,-1.4675588339566
"1897",121,98,0,0,280,-0.427738614085744,-0.873695410465336
"1898",121,99,0,NA,697,-1.59993475223926,0.186507547487456
"1899",121,101,0,1,108,0.192429270421621,-0.267479131500746
"1900",121,102,0,NA,397,-0.401436551118341,-0.930042536976291
"1901",121,103,0,NA,364,-1.12885853959323,-0.220981295411481
"1902",121,104,0,1,216,-1.05311701285876,0.0746450851716926
"1903",121,105,0,0,200,1.8387878893536,-0.977320743091879
"1904",121,106,0,NA,852,0.143674701852879,-1.01012519316455
"1905",121,107,0,NA,527,0.247421248382357,-0.735836227887794
"1906",121,108,0,1,857,0.00362443256958157,1.50973573854093
"1907",121,109,0,0,560,-0.763482275415787,-0.908312630267363
"1908",121,110,0,0,400,-0.346430961417606,0.492736354733813
"1909",121,111,0,NA,231,0.37524293320187,-0.869269464554574
"1910",121,112,0,1,858,0.297888937225972,0.0107034242028586
"1911",121,114,0,NA,4,0.274386844892243,-0.621179389306719
"1912",121,115,1,1,552,0.299381019149935,2.4983537441953
"1913",121,116,1,NA,671,0.00529671762445818,1.17892681786432
"1914",121,117,1,NA,349,-0.408521752205136,1.31714781536151
"1915",121,118,1,1,724,0.241229468804172,-0.0450160734236915
"1916",121,119,1,NA,275,-0.239610149474744,0.145852843977891
"1917",121,120,1,NA,898,-1.20239583325639,-0.460586860140847
"1918",121,121,1,NA,742,-0.175915550822084,1.45941036249313
"1919",121,122,1,1,85,-0.106378766665211,0.36788403360831
"1920",121,123,1,1,60,-0.215899021509156,0.489357619239437
"1921",121,124,1,1,654,-0.12363150821829,-0.35799367711324
"1922",121,125,1,NA,411,0.351809318057888,0.708975426373865
"1923",121,126,1,1,88,0.308117266936618,0.0171391108588197
"1924",121,127,1,NA,336,-0.563460404164501,0.864554409603266
"1925",121,128,1,NA,306,-0.373126253231121,-0.411507553854021
"1926",121,129,1,0,801,-1.67399668349182,-0.331675105893887
"1927",121,130,1,NA,250,-0.828286925354874,-0.436329271976094
"1928",121,131,1,0,578,-0.52182811631778,-0.577594050111991
"1929",121,132,1,NA,24,0.443591668240678,-0.901817076758793
"1930",121,133,1,0,431,-0.292326773392158,-1.38584058013914
"1931",121,134,1,1,190,-0.719314488028906,1.22600053225742
"1932",121,135,1,NA,440,-1.39839196656307,-1.233364311675
"1933",121,136,1,0,914,0.422441737250714,-0.832371527727101
"1934",121,137,1,0,34,-0.144563810105766,0.716164225298068
"1935",121,138,1,0,203,0.266944455585518,1.11442368569896
"1936",121,139,1,NA,863,-0.401490226036894,-0.431347802977973
"1937",121,140,1,NA,833,-2.05411021009329,0.495581605676439
"1938",121,141,1,NA,571,-0.278916056389581,-0.0447424916022819
"1939",121,142,1,NA,1005,0.0524738972975934,-0.283853003511945
"1940",121,143,1,1,931,-1.03601428248402,0.557307744181886
"1941",121,144,1,NA,113,0.054614710492845,-0.270072114554565
"1942",121,145,1,1,819,-0.821723927327007,1.89434846231738
"1943",121,146,1,1,237,0.196497376022297,1.28239510741935
"1944",122,1,1,NA,526,1.19883888403739,0.386118479133508
"1945",122,2,1,1,225,2.13728412092743,-0.75277224540346
"1946",122,4,1,1,231,1.53834472819351,-0.869269464554574
"1947",122,5,1,0,751,1.90031239796443,2.94360117748173
"1948",122,6,1,1,834,1.14833521909279,1.85774549446164
"1949",122,8,1,NA,440,0.993771473557779,-1.233364311675
"1950",122,10,1,0,110,2.09225025940088,0.49246053959142
"1951",122,11,1,NA,894,1.33328281176393,1.12720809027228
"1952",122,12,1,1,900,1.44203922586035,-0.25637757201922
"1953",122,13,1,0,433,0.859252795554327,0.635114696961926
"1954",122,14,1,1,987,1.38518458245576,-0.0367174248410052
"1955",122,15,1,0,847,0.946632524300326,0.119661095959474
"1956",122,16,1,1,556,0.881507129790697,0.598548461435729
"1957",122,17,1,1,890,1.12367843094551,2.38794706434831
"1958",122,18,1,1,521,1.07820086855202,0.603206315245575
"1959",122,19,1,NA,511,1.48080434636348,-1.1063270074226
"1960",122,20,1,NA,753,0.732894809617843,0.995711357518188
"1961",122,21,1,NA,497,0.655766458286191,0.499320557235666
"1962",122,22,1,NA,585,0.563938472799967,-0.0268380812901956
"1963",122,23,1,NA,306,1.61746700950987,-0.411507553854021
"1964",122,24,1,1,654,1.3839901031874,-0.35799367711324
"1965",122,25,1,NA,9,1.06178226688506,1.14174112161094
"1966",122,26,1,NA,903,0.756811293299253,0.529755543628717
"1967",122,28,1,0,836,1.02112191182182,2.61458224520182
"1968",122,29,1,1,742,0.781240182755543,1.45941036249313
"1969",122,30,1,NA,733,0.677114690220925,0.152783583453541
"1970",122,31,1,NA,164,0.660389311430209,0.0107034242028586
"1971",122,32,1,NA,948,0.926434250215407,-1.36027177099251
"1972",122,33,1,1,377,1.01073347779032,-0.292358911050239
"1973",122,34,1,0,844,0.447979602807186,-0.488062291633572
"1974",122,35,1,1,595,0.670702717882593,1.07500510493124
"1975",122,37,0,NA,275,0.641906281468853,0.145852843977891
"1976",122,38,0,0,331,0.256308084366039,-1.23497611155306
"1977",122,39,0,NA,542,-0.704408523514887,2.23682313529405
"1978",122,40,0,NA,75,1.06677370665995,-0.13137673504781
"1979",122,42,0,1,216,-0.648489891664215,0.0746450851716926
"1980",122,43,0,1,850,-1.00446582326424,0.63753930449278
"1981",122,44,0,NA,227,-0.387965280210902,-1.04631886704577
"1982",122,45,0,0,604,-0.981006350955827,-0.163060115507886
"1983",122,46,0,0,898,-1.14556491736703,-0.460586860140847
"1984",122,47,0,NA,24,-0.888912883266575,-0.901817076758793
"1985",122,48,0,NA,906,-0.426985392703666,-0.73976042706826
"1986",122,49,0,1,260,-0.709868222733664,1.42899561103741
"1987",122,50,0,NA,620,-0.869446112161991,0.647407357365245
"1988",122,51,0,1,210,-0.93311567007061,0.423659984626575
"1989",122,52,0,0,944,-0.623517250522936,-0.603904651440736
"1990",122,53,0,1,237,-0.830495255896104,1.28239510741935
"1991",122,54,0,1,768,-0.065473659759689,-1.27376545154521
"1992",122,58,0,1,203,-0.802768905601142,1.11442368569896
"1993",122,59,0,NA,449,-0.814271984750244,-0.822717997743167
"1994",122,60,0,1,414,-0.909158786923522,-0.63338705382409
"1995",122,61,0,NA,300,-1.03145951223548,-1.48867166040275
"1996",122,62,0,1,664,-0.949246599580634,1.39223082634765
